거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20200317","금시장","KRD040200002","금 현물 99.99_1Kg","7100","15347","917964470","37010","2212920220"
"20200317","금시장","KRD040200002","금 현물 99.99_1Kg","8000","121136","7241754130","103662","6196686010"
"20200317","금시장","KRD040200002","금 현물 99.99_1Kg","9001","10","596500","549","32677430"
"20200317","금시장","KRD040201000","미니금 현물 99.99_100g","1000","2261","135177570","100","5994000"
"20200317","금시장","KRD040201000","미니금 현물 99.99_100g","4000","426","25507800","2543","152554630"
"20200317","금시장","KRD040201000","미니금 현물 99.99_100g","7100","1359","81559670","568","33880610"
"20200317","금시장","KRD040201000","미니금 현물 99.99_100g","8000","3084","185008160","3989","239021160"
"20200317","금시장","KRD040201000","미니금 현물 99.99_100g","9001","70","4197200","0","0"
"20200318","금시장","KRD040200002","금 현물 99.99_1Kg","1000","14425","877824150","1471","89362000"
"20200318","금시장","KRD040200002","금 현물 99.99_1Kg","4000","398","24190980","480","29208460"
"20200318","금시장","KRD040200002","금 현물 99.99_1Kg","7100","7627","464812520","13342","811382420"
"20200318","금시장","KRD040200002","금 현물 99.99_1Kg","8000","63724","3874208200","71991","4378739120"
"20200318","금시장","KRD040200002","금 현물 99.99_1Kg","9001","1120","68264750","10","608600"
"20200318","금시장","KRD040201000","미니금 현물 99.99_100g","1000","538","32868750","0","0"
"20200318","금시장","KRD040201000","미니금 현물 99.99_100g","4000","962","58577250","376","22936000"
"20200318","금시장","KRD040201000","미니금 현물 99.99_100g","7100","47","2864980","548","33409750"
"20200318","금시장","KRD040201000","미니금 현물 99.99_100g","8000","2239","136310870","2862","174276100"
"20200319","금시장","KRD040200002","금 현물 99.99_1Kg","1000","10633","643152790","19787","1196274460"
"20200319","금시장","KRD040200002","금 현물 99.99_1Kg","4000","5332","321228620","6659","402698080"
"20200319","금시장","KRD040200002","금 현물 99.99_1Kg","7100","6759","407920720","43901","2648346090"
"20200319","금시장","KRD040200002","금 현물 99.99_1Kg","8000","109957","6644955740","62334","3769939240"
"20200319","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","0","0"
"20200319","금시장","KRD040201000","미니금 현물 99.99_100g","1000","555","33571210","4813","291480240"
"20200319","금시장","KRD040201000","미니금 현물 99.99_100g","4000","2466","148935120","314","18959320"
"20200319","금시장","KRD040201000","미니금 현물 99.99_100g","7100","30","1845000","1630","98330510"
"20200319","금시장","KRD040201000","미니금 현물 99.99_100g","8000","5297","320957370","1591","96538630"
"20200320","금시장","KRD040200002","금 현물 99.99_1Kg","1000","59242","3545899680","0","0"
"20200320","금시장","KRD040200002","금 현물 99.99_1Kg","4000","4801","287358350","7191","430260730"
"20200320","금시장","KRD040200002","금 현물 99.99_1Kg","7100","21559","1291833580","3080","184543500"
"20200320","금시장","KRD040200002","금 현물 99.99_1Kg","8000","45813","2742584720","121362","7265983160"
"20200320","금시장","KRD040200002","금 현물 99.99_1Kg","9001","351","21032200","133","7921140"
"20200320","금시장","KRD040201000","미니금 현물 99.99_100g","1000","2110","125955440","89","5313300"
"20200320","금시장","KRD040201000","미니금 현물 99.99_100g","4000","560","33480110","1058","63383240"
"20200320","금시장","KRD040201000","미니금 현물 99.99_100g","7100","1072","64219260","1446","86197120"
"20200320","금시장","KRD040201000","미니금 현물 99.99_100g","8000","2013","119991800","3330","198839670"
"20200320","금시장","KRD040201000","미니금 현물 99.99_100g","9001","168","10086720","0","0"
"20200323","금시장","KRD040200002","금 현물 99.99_1Kg","1000","18530","1132522710","0","0"
"20200323","금시장","KRD040200002","금 현물 99.99_1Kg","4000","227","13856540","4331","265291140"
"20200323","금시장","KRD040200002","금 현물 99.99_1Kg","7100","22214","1359147400","36112","2207797690"
"20200323","금시장","KRD040200002","금 현물 99.99_1Kg","8000","60878","3723594440","61293","3749138240"
"20200323","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","113","6894020"
"20200323","금시장","KRD040201000","미니금 현물 99.99_100g","1000","2040","124666450","500","30560000"
"20200323","금시장","KRD040201000","미니금 현물 99.99_100g","4000","664","40590870","943","58008760"
"20200323","금시장","KRD040201000","미니금 현물 99.99_100g","7100","457","28093780","907","55261480"
"20200323","금시장","KRD040201000","미니금 현물 99.99_100g","8000","2195","133965520","3106","189636380"
"20200323","금시장","KRD040201000","미니금 현물 99.99_100g","9001","100","6150000","0","0"
"20200324","금시장","KRD040200002","금 현물 99.99_1Kg","1000","19193","1223060610","12584","802250370"
"20200324","금시장","KRD040200002","금 현물 99.99_1Kg","4000","5240","332565340","2761","175590640"
"20200324","금시장","KRD040200002","금 현물 99.99_1Kg","7100","14656","934015850","5668","360839240"
"20200324","금시장","KRD040200002","금 현물 99.99_1Kg","8000","101510","6462099990","120453","7668125440"
"20200324","금시장","KRD040200002","금 현물 99.99_1Kg","9001","1318","83783500","451","28719600"
"20200324","금시장","KRD040201000","미니금 현물 99.99_100g","1000","1990","126376070","1262","80447670"
"20200324","금시장","KRD040201000","미니금 현물 99.99_100g","4000","394","25117190","1270","80627160"
"20200324","금시장","KRD040201000","미니금 현물 99.99_100g","7100","649","41476620","521","33213080"
"20200324","금시장","KRD040201000","미니금 현물 99.99_100g","8000","1987","126419600","1967","125101570"
"20200324","금시장","KRD040201000","미니금 현물 99.99_100g","9001","0","0","0","0"
"20200325","금시장","KRD040200002","금 현물 99.99_1Kg","1000","522","33839040","26428","1714109830"
"20200325","금시장","KRD040200002","금 현물 99.99_1Kg","4000","11733","755137010","2333","151619110"
"20200325","금시장","KRD040200002","금 현물 99.99_1Kg","7100","29046","1888249480","22893","1486013670"
"20200325","금시장","KRD040200002","금 현물 99.99_1Kg","8000","132806","8601273710","121652","7875021170"
"20200325","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","801","51735460"
"20200325","금시장","KRD040201000","미니금 현물 99.99_100g","1000","519","33314610","4353","281223870"
"20200325","금시장","KRD040201000","미니금 현물 99.99_100g","4000","2848","183010450","495","32171850"
"20200325","금시장","KRD040201000","미니금 현물 99.99_100g","7100","5662","366728350","200","12860000"
"20200325","금시장","KRD040201000","미니금 현물 99.99_100g","8000","2207","142744270","6188","399541960"
"20200325","금시장","KRD040201000","미니금 현물 99.99_100g","9001","0","0","0","0"
"20200326","금시장","KRD040200002","금 현물 99.99_1Kg","1000","8859","565380790","469","29914580"
"20200326","금시장","KRD040200002","금 현물 99.99_1Kg","4000","13208","842482820","1466","93719290"
"20200326","금시장","KRD040200002","금 현물 99.99_1Kg","7100","21941","1400574110","2086","132990160"
"20200326","금시장","KRD040200002","금 현물 99.99_1Kg","8000","33868","2163832380","73848","4715199810"
"20200326","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","7","446260"
"20200326","금시장","KRD040201000","미니금 현물 99.99_100g","1000","1433","91602370","348","22091040"
"20200326","금시장","KRD040201000","미니금 현물 99.99_100g","4000","1361","86697480","2384","152337600"
"20200326","금시장","KRD040201000","미니금 현물 99.99_100g","7100","476","30466880","0","0"
"20200326","금시장","KRD040201000","미니금 현물 99.99_100g","8000","2120","135268630","2658","169606720"
"20200326","금시장","KRD040201000","미니금 현물 99.99_100g","9001","0","0","0","0"
"20200327","금시장","KRD040200002","금 현물 99.99_1Kg","1000","1145","73079890","7154","456769810"
"20200327","금시장","KRD040200002","금 현물 99.99_1Kg","4000","820","52386790","2833","180940870"
"20200327","금시장","KRD040200002","금 현물 99.99_1Kg","7100","34220","2186197290","692","44090810"
"20200327","금시장","KRD040200002","금 현물 99.99_1Kg","8000","44667","2851284930","69772","4455509570"
"20200327","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","401","25637840"
"20200327","금시장","KRD040201000","미니금 현물 99.99_100g","1000","1872","119584970","167","10653930"
"20200327","금시장","KRD040201000","미니금 현물 99.99_100g","4000","840","53548790","1265","80896530"
"20200327","금시장","KRD040201000","미니금 현물 99.99_100g","7100","260","16652600","99","6328080"
"20200327","금시장","KRD040201000","미니금 현물 99.99_100g","8000","660","42211770","2201","140504590"
"20200327","금시장","KRD040201000","미니금 현물 99.99_100g","9001","100","6385000","0","0"
"20200330","금시장","KRD040200002","금 현물 99.99_1Kg","1000","3039","194638670","8951","574579040"
"20200330","금시장","KRD040200002","금 현물 99.99_1Kg","4000","870","55788280","244","15667720"
"20200330","금시장","KRD040200002","금 현물 99.99_1Kg","7100","31204","2002778110","272","17463560"
"20200330","금시장","KRD040200002","금 현물 99.99_1Kg","8000","40239","2582983730","65844","4225848990"
"20200330","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","41","2629480"
"20200330","금시장","KRD040201000","미니금 현물 99.99_100g","1000","473","30464340","0","0"
"20200330","금시장","KRD040201000","미니금 현물 99.99_100g","4000","884","57023910","860","55470000"
"20200330","금시장","KRD040201000","미니금 현물 99.99_100g","7100","170","10962500","2","129200"
"20200330","금시장","KRD040201000","미니금 현물 99.99_100g","8000","818","52767150","1483","95618700"
"20200330","금시장","KRD040201000","미니금 현물 99.99_100g","9001","0","0","0","0"
"20200331","금시장","KRD040200002","금 현물 99.99_1Kg","1000","517","32986510","0","0"
"20200331","금시장","KRD040200002","금 현물 99.99_1Kg","4000","164","10472800","390","24902850"
"20200331","금시장","KRD040200002","금 현물 99.99_1Kg","7100","30761","1964594720","400","25551000"
"20200331","금시장","KRD040200002","금 현물 99.99_1Kg","8000","22420","1432064490","53040","3387621810"
"20200331","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","32","2042860"
"20200331","금시장","KRD040201000","미니금 현물 99.99_100g","1000","5546","354722840","0","0"
"20200331","금시장","KRD040201000","미니금 현물 99.99_100g","4000","288","18412440","2491","159399090"
"20200331","금시장","KRD040201000","미니금 현물 99.99_100g","7100","110","7038420","959","61347700"
"20200331","금시장","KRD040201000","미니금 현물 99.99_100g","8000","915","58511590","3409","217938500"
