거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20210105","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","940000","573400000","0","0"
"20210105","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","940000","573400000"
"20210106","석유시장","KRD040104154","휘-자가상표-천안","A0002","20000","27000000","0","0"
"20210106","석유시장","KRD040104154","휘-자가상표-천안","C0016","0","0","20000","27000000"
"20210106","석유시장","KRD040104188","휘-자가상표-군산","A0002","60000","81000000","0","0"
"20210106","석유시장","KRD040104188","휘-자가상표-군산","C0016","0","0","60000","81000000"
"20210106","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","60000","78600000","0","0"
"20210106","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","60000","78600000"
"20210106","석유시장","KRD040104550","휘-자가상표-성남","A0002","40000","54000000","0","0"
"20210106","석유시장","KRD040104550","휘-자가상표-성남","C0016","0","0","40000","54000000"
"20210106","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","80000","104800000","0","0"
"20210106","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","80000","104800000"
"20210106","석유시장","KRD040114153","경-자가상표-천안","A0002","60000","69000000","0","0"
"20210106","석유시장","KRD040114153","경-자가상표-천안","C0016","0","0","60000","69000000"
"20210106","석유시장","KRD040114187","경-자가상표-군산","A0002","80000","92000000","0","0"
"20210106","석유시장","KRD040114187","경-자가상표-군산","C0016","0","0","80000","92000000"
"20210106","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","120000","133200000","0","0"
"20210106","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","120000","133200000"
"20210106","석유시장","KRD040114328","경-자가상표-울산(보)","A0003","180000","199800000","0","0"
"20210106","석유시장","KRD040114328","경-자가상표-울산(보)","B0002","0","0","180000","199800000"
"20210106","석유시장","KRD040114559","경-자가상표-성남","A0002","60000","69000000","0","0"
"20210106","석유시장","KRD040114559","경-자가상표-성남","C0016","0","0","60000","69000000"
"20210106","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","280000","310800000","0","0"
"20210106","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","280000","310800000"
"20210106","석유시장","KRD040124152","등-자가상표-천안","A0002","40000","26000000","0","0"
"20210106","석유시장","KRD040124152","등-자가상표-천안","C0016","0","0","40000","26000000"
"20210106","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","640000","390400000","0","0"
"20210106","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","640000","390400000"
"20210106","석유시장","KRD040124327","등-자가상표-울산(보)","A0002","40000","26000000","0","0"
"20210106","석유시장","KRD040124327","등-자가상표-울산(보)","C0016","0","0","40000","26000000"
"20210106","석유시장","KRD040124616","등-자가상표-목포(보)","A0003","100000","61000000","0","0"
"20210106","석유시장","KRD040124616","등-자가상표-목포(보)","B0004","0","0","100000","61000000"
"20210107","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","200000","262000000","0","0"
"20210107","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","200000","262000000"
"20210107","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","80000","104800000","0","0"
"20210107","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","80000","104800000"
"20210107","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","340000","377400000","0","0"
"20210107","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","340000","377400000"
"20210107","석유시장","KRD040114328","경-자가상표-울산(보)","A0003","180000","199800000","0","0"
"20210107","석유시장","KRD040114328","경-자가상표-울산(보)","B0002","0","0","180000","199800000"
"20210107","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","140000","155400000","0","0"
"20210107","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","140000","155400000"
"20210107","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","1020000","622200000","0","0"
"20210107","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","1020000","622200000"
"20210107","석유시장","KRD040124483","등-자가상표-인천(보)","A0002","500000","325000000","0","0"
"20210107","석유시장","KRD040124483","등-자가상표-인천(보)","B0002","0","0","500000","325000000"
"20210108","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","180000","235800000","0","0"
"20210108","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","180000","235800000"
"20210108","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","60000","78600000","0","0"
"20210108","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","60000","78600000"
"20210108","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","100000","131000000","0","0"
"20210108","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","100000","131000000"
"20210108","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","360000","399600000","0","0"
"20210108","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","360000","399600000"
"20210108","석유시장","KRD040114328","경-자가상표-울산(보)","A0003","600000","666000000","0","0"
"20210108","석유시장","KRD040114328","경-자가상표-울산(보)","B0002","0","0","600000","666000000"
"20210108","석유시장","KRD040114484","경-자가상표-인천(보)","A0002","1000000","1135000000","0","0"
"20210108","석유시장","KRD040114484","경-자가상표-인천(보)","B0002","0","0","1000000","1135000000"
"20210108","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","160000","177600000","0","0"
"20210108","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","160000","177600000"
"20210108","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","400000","444000000","0","0"
"20210108","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","100000","111000000"
"20210108","석유시장","KRD040114641","경-자가상표-성남(보)","C0250","0","0","300000","333000000"
"20210108","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","1040000","634400000","0","0"
"20210108","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","1040000","634400000"
"20210108","석유시장","KRD040124483","등-자가상표-인천(보)","A0002","400000","260000000","0","0"
"20210108","석유시장","KRD040124483","등-자가상표-인천(보)","B0002","0","0","400000","260000000"
"20210108","석유시장","KRD040124582","등-자가상표-부산(보)","A0002","520000","338000000","0","0"
"20210108","석유시장","KRD040124582","등-자가상표-부산(보)","B0002","0","0","520000","338000000"
"20210108","석유시장","KRD040124616","등-자가상표-목포(보)","A0003","40000","24400000","0","0"
"20210108","석유시장","KRD040124616","등-자가상표-목포(보)","B0004","0","0","40000","24400000"
"20210108","석유시장","KRD040124640","등-자가상표-성남(보)","A0003","40000","24400000","0","0"
"20210108","석유시장","KRD040124640","등-자가상표-성남(보)","C0250","0","0","40000","24400000"
"20210111","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","200000","264000000","0","0"
"20210111","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","200000","264000000"
"20210111","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","240000","316800000","0","0"
"20210111","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","240000","316800000"
"20210111","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","200000","264000000","0","0"
"20210111","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","200000","264000000"
"20210111","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","260000","291200000","0","0"
"20210111","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","260000","291200000"
"20210111","석유시장","KRD040114328","경-자가상표-울산(보)","A0003","200000","224000000","0","0"
"20210111","석유시장","KRD040114328","경-자가상표-울산(보)","B0002","0","0","200000","224000000"
"20210111","석유시장","KRD040114484","경-자가상표-인천(보)","A0002","1000000","1140000000","0","0"
"20210111","석유시장","KRD040114484","경-자가상표-인천(보)","B0002","0","0","1000000","1140000000"
"20210111","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","300000","336000000","0","0"
"20210111","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","300000","336000000"
"20210111","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","700000","784000000","0","0"
"20210111","석유시장","KRD040114641","경-자가상표-성남(보)","C0250","0","0","700000","784000000"
"20210111","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","1100000","682000000","0","0"
"20210111","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","1100000","682000000"
"20210111","석유시장","KRD040124640","등-자가상표-성남(보)","A0003","60000","37200000","0","0"
"20210111","석유시장","KRD040124640","등-자가상표-성남(보)","C0250","0","0","60000","37200000"
"20210112","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","100000","132000000","0","0"
"20210112","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","100000","132000000"
"20210112","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","180000","237600000","0","0"
"20210112","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","180000","237600000"
"20210112","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","300000","336000000","0","0"
"20210112","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","300000","336000000"
"20210112","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","280000","313600000","0","0"
"20210112","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","280000","313600000"
"20210112","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","700000","434000000","0","0"
"20210112","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","700000","434000000"
"20210112","석유시장","KRD040124582","등-자가상표-부산(보)","A0002","140000","92400000","0","0"
"20210112","석유시장","KRD040124582","등-자가상표-부산(보)","B0002","0","0","140000","92400000"
"20210113","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","200000","264000000","0","0"
"20210113","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","200000","264000000"
"20210113","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","200000","264000000","0","0"
"20210113","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","200000","264000000"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","D1229","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","D1247","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","D1262","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","D1413","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","D1421","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","D1536","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","D1542","0","0","40000","51000000"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","D1557","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","D1595","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","E0062","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","E0064","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","E0093","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","E0111","0","0","40000","51000000"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","E0189","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","E0290","0","0","0","0"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","E0443","0","0","20000","25500000"
"20210113","석유시장","KRD040105466","휘-알뜰-서평택","F0001","100000","127500000","0","0"
"20210113","석유시장","KRD040105698","휘-알뜰-중부권(보)","D1536","0","0","0","0"
"20210113","석유시장","KRD040105698","휘-알뜰-중부권(보)","D1557","0","0","0","0"
"20210113","석유시장","KRD040105698","휘-알뜰-중부권(보)","E0093","0","0","0","0"
"20210113","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","400000","448000000","0","0"
"20210113","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","400000","448000000"
"20210113","석유시장","KRD040114328","경-자가상표-울산(보)","A0003","120000","134400000","0","0"
"20210113","석유시장","KRD040114328","경-자가상표-울산(보)","B0002","0","0","120000","134400000"
"20210113","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","280000","313600000","0","0"
"20210113","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","280000","313600000"
"20210113","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","1000000","620000000","0","0"
"20210113","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","1000000","620000000"
"20210114","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","300000","396000000","0","0"
"20210114","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","300000","396000000"
"20210114","석유시장","KRD040104550","휘-자가상표-성남","A0002","200000","270000000","0","0"
"20210114","석유시장","KRD040104550","휘-자가상표-성남","C0016","0","0","200000","270000000"
"20210114","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","200000","264000000","0","0"
"20210114","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","200000","264000000"
"20210114","석유시장","KRD040105466","휘-알뜰-서평택","E0261","0","0","0","0"
"20210114","석유시장","KRD040114187","경-자가상표-군산","A0002","60000","69000000","0","0"
"20210114","석유시장","KRD040114187","경-자가상표-군산","C0016","0","0","60000","69000000"
"20210114","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","700000","784000000","0","0"
"20210114","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","700000","784000000"
"20210114","석유시장","KRD040114328","경-자가상표-울산(보)","A0003","120000","134400000","0","0"
"20210114","석유시장","KRD040114328","경-자가상표-울산(보)","B0002","0","0","120000","134400000"
"20210114","석유시장","KRD040114559","경-자가상표-성남","A0002","200000","230000000","0","0"
"20210114","석유시장","KRD040114559","경-자가상표-성남","C0016","0","0","200000","230000000"
"20210114","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","500000","560000000","0","0"
"20210114","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","500000","560000000"
"20210114","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","700000","784000000","0","0"
"20210114","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","700000","784000000"
"20210114","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","300000","186000000","0","0"
"20210114","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","300000","186000000"
"20210115","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","280000","369600000","0","0"
"20210115","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","280000","369600000"
"20210115","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","40000","52800000","0","0"
"20210115","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","40000","52800000"
"20210115","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","500000","660000000","0","0"
"20210115","석유시장","KRD040104642","휘-자가상표-성남(보)","C0174","0","0","300000","396000000"
"20210115","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","200000","264000000"
"20210115","석유시장","KRD040105466","휘-알뜰-서평택","E0261","0","0","0","0"
"20210115","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","1060000","1187200000","0","0"
"20210115","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","1060000","1187200000"
"20210115","석유시장","KRD040114328","경-자가상표-울산(보)","A0003","240000","268800000","0","0"
"20210115","석유시장","KRD040114328","경-자가상표-울산(보)","B0002","0","0","240000","268800000"
"20210115","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","600000","672000000","0","0"
"20210115","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","600000","672000000"
"20210115","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","2400000","2688000000","0","0"
"20210115","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","700000","784000000"
"20210115","석유시장","KRD040114641","경-자가상표-성남(보)","C0174","0","0","1000000","1120000000"
"20210115","석유시장","KRD040114641","경-자가상표-성남(보)","C0250","0","0","700000","784000000"
"20210115","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","1240000","768800000","0","0"
"20210115","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","1240000","768800000"
"20210115","석유시장","KRD040124640","등-자가상표-성남(보)","A0003","60000","37200000","0","0"
"20210115","석유시장","KRD040124640","등-자가상표-성남(보)","C0250","0","0","60000","37200000"
"20210118","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","260000","348400000","0","0"
"20210118","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","260000","348400000"
"20210118","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","80000","107200000","0","0"
"20210118","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","80000","107200000"
"20210118","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","580000","661200000","0","0"
"20210118","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","580000","661200000"
"20210118","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","100000","114000000","0","0"
"20210118","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","100000","114000000"
"20210118","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","500000","570000000","0","0"
"20210118","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","500000","570000000"
"20210118","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","960000","614400000","0","0"
"20210118","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","960000","614400000"
"20210119","석유시장","KRD040104014","휘-자가상표-고양","A0002","40000","54000000","0","0"
"20210119","석유시장","KRD040104014","휘-자가상표-고양","C0016","0","0","40000","54000000"
"20210119","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","140000","187600000","0","0"
"20210119","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","140000","187600000"
"20210119","석유시장","KRD040104550","휘-자가상표-성남","A0002","80000","108000000","0","0"
"20210119","석유시장","KRD040104550","휘-자가상표-성남","C0016","0","0","80000","108000000"
"20210119","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","100000","134000000","0","0"
"20210119","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","100000","134000000"
"20210119","석유시장","KRD040114013","경-자가상표-고양","A0002","60000","69000000","0","0"
"20210119","석유시장","KRD040114013","경-자가상표-고양","C0016","0","0","60000","69000000"
"20210119","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","500000","570000000","0","0"
"20210119","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","500000","570000000"
"20210119","석유시장","KRD040114559","경-자가상표-성남","A0002","100000","115000000","0","0"
"20210119","석유시장","KRD040114559","경-자가상표-성남","C0016","0","0","100000","115000000"
"20210119","석유시장","KRD040114583","경-자가상표-부산(보)","A0002","40000","46000000","0","0"
"20210119","석유시장","KRD040114583","경-자가상표-부산(보)","C0016","0","0","40000","46000000"
"20210119","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","540000","615600000","0","0"
"20210119","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","540000","615600000"
"20210119","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","300000","342000000","0","0"
"20210119","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","300000","342000000"
"20210119","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","600000","384000000","0","0"
"20210119","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","600000","384000000"
"20210119","석유시장","KRD040124590","등-자가상표-대구권(보)","A0002","80000","52000000","0","0"
"20210119","석유시장","KRD040124590","등-자가상표-대구권(보)","C0016","0","0","80000","52000000"
"20210120","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","440000","589600000","0","0"
"20210120","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","440000","589600000"
"20210120","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","100000","134000000","0","0"
"20210120","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","100000","134000000"
"20210120","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","1800000","2412000000","0","0"
"20210120","석유시장","KRD040104642","휘-자가상표-성남(보)","C0008","0","0","800000","1072000000"
"20210120","석유시장","KRD040104642","휘-자가상표-성남(보)","C0174","0","0","300000","402000000"
"20210120","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","700000","938000000"
"20210120","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","1000000","1140000000","0","0"
"20210120","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","1000000","1140000000"
"20210120","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","80000","91200000","0","0"
"20210120","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","80000","91200000"
"20210120","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","5000000","5700000000","0","0"
"20210120","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","2000000","2280000000"
"20210120","석유시장","KRD040114641","경-자가상표-성남(보)","C0174","0","0","500000","570000000"
"20210120","석유시장","KRD040114641","경-자가상표-성남(보)","C0250","0","0","2500000","2850000000"
"20210120","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","700000","448000000","0","0"
"20210120","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","700000","448000000"
"20210120","석유시장","KRD040124640","등-자가상표-성남(보)","A0003","200000","128000000","0","0"
"20210120","석유시장","KRD040124640","등-자가상표-성남(보)","C0250","0","0","200000","128000000"
"20210121","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","320000","428800000","0","0"
"20210121","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","320000","428800000"
"20210121","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","1560000","2090400000","0","0"
"20210121","석유시장","KRD040104642","휘-자가상표-성남(보)","C0008","0","0","700000","938000000"
"20210121","석유시장","KRD040104642","휘-자가상표-성남(보)","C0174","0","0","500000","670000000"
"20210121","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","360000","482400000"
"20210121","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","200000","228000000","0","0"
"20210121","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","200000","228000000"
"20210121","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","140000","159600000","0","0"
"20210121","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","140000","159600000"
"20210121","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","3600000","4104000000","0","0"
"20210121","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","1300000","1482000000"
"20210121","석유시장","KRD040114641","경-자가상표-성남(보)","C0174","0","0","1100000","1254000000"
"20210121","석유시장","KRD040114641","경-자가상표-성남(보)","C0250","0","0","1200000","1368000000"
"20210121","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","440000","281600000","0","0"
"20210121","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","440000","281600000"
"20210121","석유시장","KRD040124640","등-자가상표-성남(보)","A0003","140000","89600000","0","0"
"20210121","석유시장","KRD040124640","등-자가상표-성남(보)","C0250","0","0","140000","89600000"
"20210122","석유시장","KRD040104121","휘-자가상표-대전","A0002","40000","53600000","0","0"
"20210122","석유시장","KRD040104121","휘-자가상표-대전","C0016","0","0","40000","53600000"
"20210122","석유시장","KRD040104154","휘-자가상표-천안","A0002","360000","486000000","0","0"
"20210122","석유시장","KRD040104154","휘-자가상표-천안","C0018","0","0","360000","486000000"
"20210122","석유시장","KRD040104329","휘-자가상표-울산(보)","A0003","80000","107200000","0","0"
