거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20220304","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","300000","496500000"
"20220304","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","1320000","2006400000","0","0"
"20220304","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","1320000","2006400000"
"20220304","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","1000000","1520000000","0","0"
"20220304","석유시장","KRD040114641","경-자가상표-성남(보)","C0250","0","0","1000000","1520000000"
"20220304","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","300000","334500000","0","0"
"20220304","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","300000","334500000"
"20220307","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","560000","926800000","0","0"
"20220307","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","560000","926800000"
"20220307","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","644000","1065820000","0","0"
"20220307","석유시장","KRD040104642","휘-자가상표-성남(보)","C0008","0","0","144000","238320000"
"20220307","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","500000","827500000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D0279","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D0841","0","0","60000","108900000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D0982","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1229","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1247","0","0","56000","101640000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1251","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1262","0","0","20000","36300000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1294","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1332","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1381","0","0","20000","36300000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1395","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1401","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1404","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1421","0","0","28000","50820000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1443","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1493","0","0","28000","50820000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1496","0","0","48000","87120000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1498","0","0","28000","50820000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1522","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1526","0","0","60000","108900000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1533","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1534","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1543","0","0","240000","435600000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1545","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1547","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1548","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1550","0","0","48000","87120000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1555","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1556","0","0","40000","72600000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1570","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1578","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1580","0","0","88000","159720000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1589","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1607","0","0","20000","36300000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1608","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1617","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1622","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1623","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1625","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1626","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1628","0","0","200000","363000000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1632","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1634","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","D1635","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0062","0","0","28000","50820000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0064","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0074","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0075","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0093","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0094","0","0","48000","87120000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0108","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0119","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0124","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0146","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0189","0","0","60000","108900000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0207","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0234","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0254","0","0","60000","108900000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0269","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0298","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0310","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0412","0","0","0","0"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","E0436","0","0","20000","36300000"
"20220307","석유시장","KRD040105466","휘-알뜰-서평택","F0001","1200000","2178000000","0","0"
"20220307","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","1100000","1672000000","0","0"
"20220307","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","1100000","1672000000"
"20220307","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","1772000","2693440000","0","0"
"20220307","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","272000","413440000"
"20220307","석유시장","KRD040114641","경-자가상표-성남(보)","C0250","0","0","1500000","2280000000"
"20220307","석유시장","KRD040124616","등-자가상표-목포(보)","A0003","220000","245300000","0","0"
"20220307","석유시장","KRD040124616","등-자가상표-목포(보)","B0004","0","0","220000","245300000"
"20220308","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","100000","177500000","0","0"
"20220308","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","100000","177500000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D0279","0","0","120000","219600000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D0982","0","0","28000","51240000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1229","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1247","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1251","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1294","0","0","60000","109800000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1395","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1421","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1434","0","0","56000","102480000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1443","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1498","0","0","88000","161040000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1510","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1526","0","0","60000","109800000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1529","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1533","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1537","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1543","0","0","60000","109800000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1548","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1555","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1574","0","0","16000","29280000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1578","0","0","20000","36600000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1586","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1589","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1596","0","0","100000","183000000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1600","0","0","60000","109800000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1616","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1617","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1622","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1624","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1628","0","0","40000","73200000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1632","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1634","0","0","28000","51240000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","D1635","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0074","0","0","120000","219600000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0093","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0119","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0124","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0146","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0189","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0207","0","0","120000","219600000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0234","0","0","28000","51240000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0254","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0269","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0298","0","0","60000","109800000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0310","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0348","0","0","112000","204960000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0412","0","0","24000","43920000"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","E0436","0","0","0","0"
"20220308","석유시장","KRD040105466","휘-알뜰-서평택","F0001","1200000","2196000000","0","0"
"20220308","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","360000","599400000","0","0"
"20220308","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","360000","599400000"
"20220308","석유시장","KRD040124616","등-자가상표-목포(보)","A0003","100000","122500000","0","0"
"20220308","석유시장","KRD040124616","등-자가상표-목포(보)","B0004","0","0","100000","122500000"
"20220310","석유시장","KRD040104154","휘-자가상표-천안","A0002","60000","110400000","0","0"
"20220310","석유시장","KRD040104154","휘-자가상표-천안","C0016","0","0","60000","110400000"
"20220310","석유시장","KRD040104550","휘-자가상표-성남","A0002","160000","294400000","0","0"
"20220310","석유시장","KRD040104550","휘-자가상표-성남","C0016","0","0","160000","294400000"
"20220310","석유시장","KRD040104568","휘-자가상표-인천","A0002","200000","368000000","0","0"
"20220310","석유시장","KRD040104568","휘-자가상표-인천","C0016","0","0","200000","368000000"
"20220310","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","500000","887500000","0","0"
"20220310","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","500000","887500000"
"20220310","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","120000","213000000","0","0"
"20220310","석유시장","KRD040104642","휘-자가상표-성남(보)","C0008","0","0","120000","213000000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1229","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1242","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1247","0","0","40000","73400000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1294","0","0","28000","51380000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1395","0","0","56000","102760000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1404","0","0","20000","36700000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1421","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1443","0","0","56000","102760000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1498","0","0","20000","36700000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1499","0","0","100000","183500000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1501","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1526","0","0","28000","51380000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1533","0","0","76000","139460000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1534","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1537","0","0","140000","256900000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1543","0","0","60000","110100000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1548","0","0","60000","110100000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1555","0","0","20000","36700000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1559","0","0","60000","110100000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1574","0","0","88000","161480000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1575","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1578","0","0","20000","36700000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1586","0","0","28000","51380000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1595","0","0","28000","51380000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1600","0","0","28000","51380000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1608","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1616","0","0","20000","36700000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1617","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1622","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1625","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1628","0","0","120000","220200000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1632","0","0","20000","36700000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1634","0","0","28000","51380000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","D1635","0","0","28000","51380000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0062","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0064","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0094","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0124","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0146","0","0","48000","88080000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0150","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0189","0","0","60000","110100000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0207","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0254","0","0","20000","36700000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0269","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0298","0","0","0","0"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0310","0","0","48000","88080000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0348","0","0","20000","36700000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","E0436","0","0","32000","58720000"
"20220310","석유시장","KRD040105466","휘-알뜰-서평택","F0001","1400000","2569000000","0","0"
"20220310","석유시장","KRD040114013","경-자가상표-고양","A0002","100000","176000000","0","0"
"20220310","석유시장","KRD040114013","경-자가상표-고양","C0016","0","0","100000","176000000"
"20220310","석유시장","KRD040114153","경-자가상표-천안","A0002","80000","140800000","0","0"
"20220310","석유시장","KRD040114153","경-자가상표-천안","C0016","0","0","80000","140800000"
"20220310","석유시장","KRD040114187","경-자가상표-군산","A0002","80000","140800000","0","0"
"20220310","석유시장","KRD040114187","경-자가상표-군산","C0016","0","0","80000","140800000"
"20220310","석유시장","KRD040114534","경-자가상표-동해옥계","A0002","60000","105600000","0","0"
"20220310","석유시장","KRD040114534","경-자가상표-동해옥계","C0016","0","0","60000","105600000"
"20220310","석유시장","KRD040114559","경-자가상표-성남","C0016","0","0","0","0"
"20220310","석유시장","KRD040114567","경-자가상표-인천","A0002","260000","457600000","0","0"
"20220310","석유시장","KRD040114567","경-자가상표-인천","C0016","0","0","260000","457600000"
"20220310","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","1320000","2197800000","0","0"
"20220310","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","1320000","2197800000"
"20220310","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","108000","179820000","0","0"
"20220310","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","108000","179820000"
"20220310","석유시장","KRD040115465","경-알뜰-서평택","E0150","0","0","0","0"
"20220310","석유시장","KRD040124046","등-자가상표-성남","A0002","100000","126000000","0","0"
"20220310","석유시장","KRD040124046","등-자가상표-성남","C0016","0","0","100000","126000000"
"20220310","석유시장","KRD040124533","등-자가상표-동해옥계","A0002","60000","75600000","0","0"
"20220310","석유시장","KRD040124533","등-자가상표-동해옥계","C0016","0","0","60000","75600000"
"20220310","석유시장","KRD040124616","등-자가상표-목포(보)","A0003","380000","465500000","0","0"
"20220310","석유시장","KRD040124616","등-자가상표-목포(보)","B0004","0","0","380000","465500000"
"20220311","석유시장","KRD040104329","휘-자가상표-울산(보)","A0003","120000","213000000","0","0"
"20220311","석유시장","KRD040104329","휘-자가상표-울산(보)","B0002","0","0","120000","213000000"
"20220311","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","480000","852000000","0","0"
"20220311","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","480000","852000000"
"20220311","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","700000","1242500000","0","0"
"20220311","석유시장","KRD040104642","휘-자가상표-성남(보)","C0174","0","0","200000","355000000"
"20220311","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","500000","887500000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D0279","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D0841","0","0","20000","36900000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D0982","0","0","56000","103320000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1229","0","0","28000","51660000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1247","0","0","20000","36900000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1251","0","0","20000","36900000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1321","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1381","0","0","28000","51660000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1396","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1401","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1421","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1493","0","0","20000","36900000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1496","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1501","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1522","0","0","180000","332100000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1534","0","0","24000","44280000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1537","0","0","28000","51660000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1543","0","0","120000","221400000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1548","0","0","28000","51660000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1555","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1556","0","0","20000","36900000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1559","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1575","0","0","132000","243540000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1578","0","0","28000","51660000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1582","0","0","28000","51660000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1586","0","0","28000","51660000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1589","0","0","40000","73800000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1607","0","0","20000","36900000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1608","0","0","20000","36900000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1622","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1624","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1625","0","0","88000","162360000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1628","0","0","60000","110700000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1632","0","0","20000","36900000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","D1637","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","E0024","0","0","20000","36900000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","E0062","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","E0074","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","E0075","0","0","20000","36900000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","E0094","0","0","28000","51660000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","E0108","0","0","28000","51660000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","E0146","0","0","48000","88560000"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","E0150","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","E0164","0","0","0","0"
"20220311","석유시장","KRD040105466","휘-알뜰-서평택","E0189","0","0","20000","36900000"
