거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20210111","금시장","KRD040200002","금 현물 99.99_1Kg","1000","34030","2272237090","108800","7409568740"
"20210111","금시장","KRD040200002","금 현물 99.99_1Kg","4000","859","57222200","10222","681790470"
"20210111","금시장","KRD040200002","금 현물 99.99_1Kg","7100","290870","19528501000","43582","2886426350"
"20210111","금시장","KRD040200002","금 현물 99.99_1Kg","8000","114247","7616569400","276408","18430334710"
"20210111","금시장","KRD040200002","금 현물 99.99_1Kg","9001","149","9936460","1143","76345880"
"20210111","금시장","KRD040201000","미니금 현물 99.99_100g","1000","900","60192430","10000","684000000"
"20210111","금시장","KRD040201000","미니금 현물 99.99_100g","4000","405","27029040","422","28231800"
"20210111","금시장","KRD040201000","미니금 현물 99.99_100g","7100","22981","1551402290","148","9970740"
"20210111","금시장","KRD040201000","미니금 현물 99.99_100g","8000","2160","144144630","15076","1006685850"
"20210111","금시장","KRD040201000","미니금 현물 99.99_100g","9001","0","0","800","53880000"
"20210112","금시장","KRD040200002","금 현물 99.99_1Kg","1000","3490","235129180","6103","410536940"
"20210112","금시장","KRD040200002","금 현물 99.99_1Kg","4000","453","30469850","20619","1387765770"
"20210112","금시장","KRD040200002","금 현물 99.99_1Kg","7100","120367","8047461670","26830","1753311500"
"20210112","금시장","KRD040200002","금 현물 99.99_1Kg","8000","38319","2579021670","108973","7333468850"
"20210112","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","104","6999310"
"20210112","금시장","KRD040201000","미니금 현물 99.99_100g","1000","2149","145180280","244","16463360"
"20210112","금시장","KRD040201000","미니금 현물 99.99_100g","4000","242","16322150","1985","134101300"
"20210112","금시장","KRD040201000","미니금 현물 99.99_100g","7100","3244","219048520","0","0"
"20210112","금시장","KRD040201000","미니금 현물 99.99_100g","8000","720","48584480","4126","278570770"
"20210113","금시장","KRD040200002","금 현물 99.99_1Kg","1000","1365","91192550","15664","1045742230"
"20210113","금시장","KRD040200002","금 현물 99.99_1Kg","4000","337","22458800","6871","462301500"
"20210113","금시장","KRD040200002","금 현물 99.99_1Kg","7100","245408","16293183040","94671","6198029990"
"20210113","금시장","KRD040200002","금 현물 99.99_1Kg","8000","24601","1649134650","154247","10332548520"
"20210113","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","258","17346800"
"20210113","금시장","KRD040201000","미니금 현물 99.99_100g","1000","3232","217611340","2146","144111330"
"20210113","금시장","KRD040201000","미니금 현물 99.99_100g","4000","426","28803290","552","37480600"
"20210113","금시장","KRD040201000","미니금 현물 99.99_100g","7100","1910","129388220","0","0"
"20210113","금시장","KRD040201000","미니금 현물 99.99_100g","8000","1148","77796170","4018","272007090"
"20210114","금시장","KRD040200002","금 현물 99.99_1Kg","1000","11121","739474700","1943","129426300"
"20210114","금시장","KRD040200002","금 현물 99.99_1Kg","4000","259","17231890","11737","782406220"
"20210114","금시장","KRD040200002","금 현물 99.99_1Kg","7100","94129","6266285500","6248","415557630"
"20210114","금시장","KRD040200002","금 현물 99.99_1Kg","8000","24818","1652349230","109337","7277326840"
"20210114","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","1062","70624330"
"20210114","금시장","KRD040201000","미니금 현물 99.99_100g","1000","2190","147131860","279","18693000"
"20210114","금시장","KRD040201000","미니금 현물 99.99_100g","4000","57","3833250","237","15933300"
"20210114","금시장","KRD040201000","미니금 현물 99.99_100g","7100","1865","125225620","0","0"
"20210114","금시장","KRD040201000","미니금 현물 99.99_100g","8000","448","30087870","4044","271652300"
"20210115","금시장","KRD040200002","금 현물 99.99_1Kg","1000","1593","106044410","6265","416785750"
"20210115","금시장","KRD040200002","금 현물 99.99_1Kg","4000","278","18516730","5899","393067330"
"20210115","금시장","KRD040200002","금 현물 99.99_1Kg","7100","94240","6269090750","7344","488496540"
"20210115","금시장","KRD040200002","금 현물 99.99_1Kg","8000","23876","1589711690","100432","6681890340"
"20210115","금시장","KRD040200002","금 현물 99.99_1Kg","9001","29","1930670","76","5054290"
"20210115","금시장","KRD040201000","미니금 현물 99.99_100g","1000","1767","119201750","0","0"
"20210115","금시장","KRD040201000","미니금 현물 99.99_100g","4000","332","22317340","227","15347470"
"20210115","금시장","KRD040201000","미니금 현물 99.99_100g","7100","874","58565830","0","0"
"20210115","금시장","KRD040201000","미니금 현물 99.99_100g","8000","765","51609750","3510","236279730"
"20210115","금시장","KRD040201000","미니금 현물 99.99_100g","9001","0","0","1","67470"
"20210118","금시장","KRD040200002","금 현물 99.99_1Kg","1000","2038","134200620","7186","472084190"
"20210118","금시장","KRD040200002","금 현물 99.99_1Kg","4000","1093","71815530","7854","516251740"
"20210118","금시장","KRD040200002","금 현물 99.99_1Kg","7100","140931","9248607660","34261","2238650800"
"20210118","금시장","KRD040200002","금 현물 99.99_1Kg","8000","46424","3051977780","139680","9180749030"
"20210118","금시장","KRD040200002","금 현물 99.99_1Kg","9001","16","1051840","1521","99917670"
"20210118","금시장","KRD040201000","미니금 현물 99.99_100g","1000","1474","98131430","74","4907800"
"20210118","금시장","KRD040201000","미니금 현물 99.99_100g","4000","218","14495610","625","41348140"
"20210118","금시장","KRD040201000","미니금 현물 99.99_100g","7100","2980","197494960","0","0"
"20210118","금시장","KRD040201000","미니금 현물 99.99_100g","8000","706","47050110","4679","310916170"
"20210118","금시장","KRD040201000","미니금 현물 99.99_100g","9001","0","0","0","0"
"20210119","금시장","KRD040200002","금 현물 99.99_1Kg","1000","8146","535146200","34294","2250749720"
"20210119","금시장","KRD040200002","금 현물 99.99_1Kg","4000","66","4341780","5219","344393300"
"20210119","금시장","KRD040200002","금 현물 99.99_1Kg","7100","134638","8846427100","20232","1329601320"
"20210119","금시장","KRD040200002","금 현물 99.99_1Kg","8000","25136","1651875300","107119","7039422430"
"20210119","금시장","KRD040200002","금 현물 99.99_1Kg","9001","31","2034220","1153","75657830"
"20210119","금시장","KRD040201000","미니금 현물 99.99_100g","1000","2681","179704830","1000","66380000"
"20210119","금시장","KRD040201000","미니금 현물 99.99_100g","4000","44","2942290","777","52261320"
"20210119","금시장","KRD040201000","미니금 현물 99.99_100g","7100","1608","106844550","0","0"
"20210119","금시장","KRD040201000","미니금 현물 99.99_100g","8000","498","33312290","3049","203827790"
"20210119","금시장","KRD040201000","미니금 현물 99.99_100g","9001","0","0","5","334850"
"20210120","금시장","KRD040200002","금 현물 99.99_1Kg","1000","9922","653286790","9039","595861790"
"20210120","금시장","KRD040200002","금 현물 99.99_1Kg","4000","22","1449680","9652","634643270"
"20210120","금시장","KRD040200002","금 현물 99.99_1Kg","7100","85194","5604805290","28457","1868156440"
"20210120","금시장","KRD040200002","금 현물 99.99_1Kg","8000","23705","1561945400","71684","4722101050"
"20210120","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","11","724610"
"20210120","금시장","KRD040201000","미니금 현물 99.99_100g","1000","577","38511480","3590","238056390"
"20210120","금시장","KRD040201000","미니금 현물 99.99_100g","4000","4121","273100750","357","23928420"
"20210120","금시장","KRD040201000","미니금 현물 99.99_100g","7100","3939","261085440","0","0"
"20210120","금시장","KRD040201000","미니금 현물 99.99_100g","8000","1003","66625290","5692","377271840"
"20210120","금시장","KRD040201000","미니금 현물 99.99_100g","9001","0","0","1","66310"
"20210121","금시장","KRD040200002","금 현물 99.99_1Kg","1000","3341","222415680","1741","116072470"
"20210121","금시장","KRD040200002","금 현물 99.99_1Kg","4000","235","15650370","8283","551506450"
"20210121","금시장","KRD040200002","금 현물 99.99_1Kg","7100","42152","2803113140","12032","796540500"
"20210121","금시장","KRD040200002","금 현물 99.99_1Kg","8000","21843","1455203170","45098","3004479610"
"20210121","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","417","27783330"
"20210121","금시장","KRD040201000","미니금 현물 99.99_100g","1000","1060","70874760","0","0"
"20210121","금시장","KRD040201000","미니금 현물 99.99_100g","4000","136","9086250","699","46808430"
"20210121","금시장","KRD040201000","미니금 현물 99.99_100g","7100","551","36851250","2","132460"
"20210121","금시장","KRD040201000","미니금 현물 99.99_100g","8000","293","19589680","1339","89461050"
"20210122","금시장","KRD040200002","금 현물 99.99_1Kg","1000","4628","307888930","6289","418193300"
"20210122","금시장","KRD040200002","금 현물 99.99_1Kg","4000","1117","74273720","5853","390368750"
"20210122","금시장","KRD040200002","금 현물 99.99_1Kg","7100","76985","5120787570","22615","1501514560"
"20210122","금시장","KRD040200002","금 현물 99.99_1Kg","8000","26124","1737766790","74069","4928778330"
"20210122","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","28","1862070"
"20210122","금시장","KRD040201000","미니금 현물 99.99_100g","1000","589","39322830","1300","86766060"
"20210122","금시장","KRD040201000","미니금 현물 99.99_100g","4000","18","1199700","516","34575560"
"20210122","금시장","KRD040201000","미니금 현물 99.99_100g","7100","823","54930360","0","0"
"20210122","금시장","KRD040201000","미니금 현물 99.99_100g","8000","2193","146499690","1807","120610960"
"20210125","금시장","KRD040200002","금 현물 99.99_1Kg","1000","691","45761760","1480","98141030"
"20210125","금시장","KRD040200002","금 현물 99.99_1Kg","4000","1081","71388830","8364","554358240"
"20210125","금시장","KRD040200002","금 현물 99.99_1Kg","7100","85673","5664639460","21485","1418916860"
"20210125","금시장","KRD040200002","금 현물 99.99_1Kg","8000","36331","2406063550","89644","5931227460"
"20210125","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","2803","185210010"
"20210125","금시장","KRD040201000","미니금 현물 99.99_100g","1000","731","48592760","949","62850110"
"20210125","금시장","KRD040201000","미니금 현물 99.99_100g","4000","72","4775300","280","18650740"
"20210125","금시장","KRD040201000","미니금 현물 99.99_100g","7100","1709","113496990","0","0"
"20210125","금시장","KRD040201000","미니금 현물 99.99_100g","8000","2346","155671250","3629","241035450"
"20210126","금시장","KRD040200002","금 현물 99.99_1Kg","1000","680","44970400","14278","943999140"
"20210126","금시장","KRD040200002","금 현물 99.99_1Kg","4000","313","20689490","7814","515922760"
"20210126","금시장","KRD040200002","금 현물 99.99_1Kg","7100","46015","3040963520","8967","592692610"
"20210126","금시장","KRD040200002","금 현물 99.99_1Kg","8000","32668","2159430640","48569","3210264530"
"20210126","금시장","KRD040200002","금 현물 99.99_1Kg","9001","32","2117760","80","5292770"
"20210126","금시장","KRD040201000","미니금 현물 99.99_100g","1000","2946","195585280","949","62991580"
"20210126","금시장","KRD040201000","미니금 현물 99.99_100g","4000","322","21375490","2153","142958900"
"20210126","금시장","KRD040201000","미니금 현물 99.99_100g","7100","3266","217096040","0","0"
"20210126","금시장","KRD040201000","미니금 현물 99.99_100g","8000","1670","110874010","5102","338980340"
"20210127","금시장","KRD040200002","금 현물 99.99_1Kg","1000","1850","122076990","3941","259760410"
"20210127","금시장","KRD040200002","금 현물 99.99_1Kg","4000","1068","70418740","6742","444740460"
"20210127","금시장","KRD040200002","금 현물 99.99_1Kg","7100","67008","4418538360","9217","607807310"
"20210127","금시장","KRD040200002","금 현물 99.99_1Kg","8000","29872","1969761000","78872","5200822160"
"20210127","금시장","KRD040200002","금 현물 99.99_1Kg","9001","1","65940","1027","67730690"
"20210127","금시장","KRD040201000","미니금 현물 99.99_100g","1000","976","64762890","321","21276530"
"20210127","금시장","KRD040201000","미니금 현물 99.99_100g","4000","312","20681450","565","37476440"
"20210127","금시장","KRD040201000","미니금 현물 99.99_100g","7100","4205","278782430","0","0"
"20210127","금시장","KRD040201000","미니금 현물 99.99_100g","8000","1441","95501320","6048","400975120"
"20210128","금시장","KRD040200002","금 현물 99.99_1Kg","1000","4033","266472210","21895","1445641540"
"20210128","금시장","KRD040200002","금 현물 99.99_1Kg","4000","113","7470430","6545","433003940"
"20210128","금시장","KRD040200002","금 현물 99.99_1Kg","7100","25608","1691356280","6213","410590170"
"20210128","금시장","KRD040200002","금 현물 99.99_1Kg","8000","43164","2851766110","37442","2473381940"
"20210128","금시장","KRD040200002","금 현물 99.99_1Kg","9001","185","12210250","1008","66657690"
"20210128","금시장","KRD040201000","미니금 현물 99.99_100g","1000","0","0","567","37620750"
"20210128","금시장","KRD040201000","미니금 현물 99.99_100g","4000","1181","78345540","302","20120980"
"20210128","금시장","KRD040201000","미니금 현물 99.99_100g","7100","948","62993430","0","0"
"20210128","금시장","KRD040201000","미니금 현물 99.99_100g","8000","682","45299320","1942","128896560"
"20210129","금시장","KRD040200002","금 현물 99.99_1Kg","1000","3530","234120360","20808","1383834690"
"20210129","금시장","KRD040200002","금 현물 99.99_1Kg","4000","1021","67760340","2371","157296560"
"20210129","금시장","KRD040200002","금 현물 99.99_1Kg","7100","31905","2118550880","9352","620561980"
"20210129","금시장","KRD040200002","금 현물 99.99_1Kg","8000","41106","2731546490","46267","3072292330"
"20210129","금시장","KRD040200002","금 현물 99.99_1Kg","9001","1268","84130310","32","2122820"
"20210129","금시장","KRD040201000","미니금 현물 99.99_100g","1000","10","668680","1915","127873860"
"20210129","금시장","KRD040201000","미니금 현물 99.99_100g","4000","1051","70103180","219","14650500"
"20210129","금시장","KRD040201000","미니금 현물 99.99_100g","7100","558","37314570","0","0"
"20210129","금시장","KRD040201000","미니금 현물 99.99_100g","8000","1559","104199350","1044","69761420"
